lesson_id,client_id,date,time,branch,program,group,teacher,topic,enrolled,attended,total_absences,excused_absences,student_name,enrollment_status,attendance_flag,duration_academic_hours,duration_clock_hours
4611,672,20.09.2024,20:00,Северный,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_672,активна,1,2.0,90
4612,672,21.09.2024,16:00,Северный,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_672,активна,1,2.0,60
4613,672,03.10.2024,15:00,Северный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_672,активна,1,1.5,60
4614,672,05.10.2024,16:00,Северный,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_672,активна,1,2.0,45
4615,672,14.10.2024,12:00,Северный,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_672,активна,1,1.0,45
4616,672,21.10.2024,11:00,Северный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_672,активна,1,2.0,60
4617,673,12.02.2026,16:00,Южный,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_673,активна,1,2.0,90
4618,673,17.02.2026,9:00,Южный,Математика,C1,Сидорова,Лексика,1,1,0,0,Ученик_673,активна,1,1.5,90
4619,673,02.03.2026,15:00,Южный,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_673,активна,1,1.0,45
4620,673,04.03.2026,11:00,Южный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_673,активна,1,2.0,45
4621,673,15.03.2026,9:00,Южный,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_673,активна,1,1.5,60
4622,673,16.03.2026,15:00,Южный,Программирование,A1,Сидорова,Грамматика,1,1,0,0,Ученик_673,активна,1,2.0,90
4623,674,01.08.2025,16:00,Основной,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_674,активна,1,2.0,60
4624,674,03.08.2025,15:00,Основной,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_674,активна,1,2.0,60
4625,674,11.08.2025,15:00,Основной,Математика,C1,Петров,Разговор,1,0,0,0,Ученик_674,заморожена,0,1.0,60
4626,674,16.08.2025,14:00,Основной,Английский,B2,Сидорова,Лексика,1,1,0,0,Ученик_674,активна,1,1.0,45
4627,674,23.08.2025,11:00,Основной,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_674,активна,1,2.0,45
4628,674,05.09.2025,9:00,Основной,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_674,активна,1,1.0,90
4629,674,13.09.2025,17:00,Основной,Английский,C1,Петров,Грамматика,1,0,0,0,Ученик_674,заморожена,0,1.0,45
4630,674,13.09.2025,14:00,Основной,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_674,активна,1,1.0,90
4631,674,23.09.2025,9:00,Основной,Математика,B2,Иванов,Грамматика,1,0,0,0,Ученик_674,заморожена,0,2.0,60
4632,674,03.10.2025,17:00,Основной,Программирование,C1,Сидорова,Лексика,1,1,0,0,Ученик_674,активна,1,1.0,60
4633,674,08.10.2025,19:00,Основной,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_674,активна,1,1.0,60
4634,675,01.01.2026,18:00,Северный,Английский,C1,Петров,Разговор,1,1,0,0,Ученик_675,активна,1,2.0,45
4635,675,04.01.2026,9:00,Северный,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_675,активна,1,2.0,45
4636,675,13.01.2026,15:00,Северный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_675,активна,1,1.0,90
4637,675,18.01.2026,19:00,Северный,Английский,A1,Сидорова,Разговор,1,1,0,0,Ученик_675,активна,1,1.5,60
4638,675,30.01.2026,12:00,Северный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_675,активна,1,1.5,45
4639,675,08.02.2026,15:00,Северный,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_675,активна,1,1.5,45
4640,675,15.02.2026,14:00,Северный,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_675,активна,1,2.0,45
4641,675,20.02.2026,14:00,Северный,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_675,активна,1,1.0,60
4642,675,01.03.2026,16:00,Северный,Программирование,C1,Петров,Разговор,1,1,0,0,Ученик_675,активна,1,1.5,45
4643,675,06.03.2026,18:00,Северный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_675,активна,1,2.0,60
4644,676,21.09.2025,14:00,Южный,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_676,активна,1,1.0,45
4645,676,27.09.2025,19:00,Южный,Английский,B2,Сидорова,Лексика,1,1,0,0,Ученик_676,активна,1,1.0,60
4646,676,10.10.2025,12:00,Южный,Английский,A1,Петров,Лексика,1,0,0,0,Ученик_676,заморожена,0,2.0,90
4647,676,13.10.2025,15:00,Южный,Программирование,C1,Сидорова,Лексика,1,0,0,0,Ученик_676,заморожена,0,1.5,45
4648,676,25.10.2025,12:00,Южный,Английский,C1,Иванов,Разговор,1,0,0,0,Ученик_676,заморожена,0,1.5,45
4649,676,28.10.2025,15:00,Южный,Английский,B2,Петров,Грамматика,1,0,0,0,Ученик_676,заморожена,0,1.5,45
4650,676,08.11.2025,13:00,Южный,Английский,A1,Петров,Грамматика,1,1,0,0,Ученик_676,активна,1,2.0,60
4651,676,09.11.2025,14:00,Южный,Программирование,A1,Сидорова,Грамматика,1,1,0,0,Ученик_676,активна,1,1.5,60
4652,676,19.11.2025,15:00,Южный,Математика,A1,Петров,Лексика,1,0,0,0,Ученик_676,заморожена,0,2.0,90
4653,676,25.11.2025,13:00,Южный,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_676,активна,1,1.5,60
4654,676,05.12.2025,10:00,Южный,Математика,A1,Сидорова,Разговор,1,0,0,0,Ученик_676,заморожена,0,1.5,45
4655,677,18.01.2026,12:00,Основной,Программирование,A1,Сидорова,Лексика,1,1,0,0,Ученик_677,активна,1,2.0,90
4656,677,28.01.2026,12:00,Основной,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_677,активна,1,1.0,45
4657,677,01.02.2026,12:00,Основной,Английский,A1,Сидорова,Разговор,1,1,0,0,Ученик_677,активна,1,2.0,90
4658,678,22.12.2025,18:00,Основной,Математика,A1,Иванов,Лексика,1,1,0,0,Ученик_678,активна,1,1.0,90
4659,678,28.12.2025,13:00,Основной,Английский,A1,Петров,Грамматика,1,1,0,0,Ученик_678,активна,1,2.0,60
4660,678,08.01.2026,13:00,Основной,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_678,активна,1,1.0,60
4661,679,22.09.2025,16:00,Южный,Математика,B2,Сидорова,Разговор,1,0,0,0,Ученик_679,заморожена,0,2.0,60
4662,679,05.10.2025,17:00,Южный,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_679,активна,1,1.0,90
4663,679,06.10.2025,17:00,Южный,Английский,A1,Иванов,Грамматика,1,0,0,0,Ученик_679,заморожена,0,2.0,60
4664,679,13.10.2025,18:00,Южный,Программирование,A1,Петров,Лексика,1,1,0,0,Ученик_679,активна,1,1.5,45
4665,679,27.10.2025,17:00,Южный,Программирование,B2,Иванов,Грамматика,1,1,0,0,Ученик_679,активна,1,1.0,90
4666,679,02.11.2025,15:00,Южный,Математика,C1,Сидорова,Грамматика,1,0,0,0,Ученик_679,заморожена,0,2.0,90
4667,679,04.11.2025,17:00,Южный,Программирование,B2,Иванов,Грамматика,1,0,0,0,Ученик_679,заморожена,0,1.5,60
4668,680,09.07.2025,11:00,Южный,Математика,C1,Иванов,Лексика,1,0,0,0,Ученик_680,заморожена,0,2.0,45
4669,680,20.07.2025,19:00,Южный,Математика,B2,Петров,Разговор,1,1,0,0,Ученик_680,активна,1,1.0,60
4670,680,23.07.2025,18:00,Южный,Английский,A1,Сидорова,Лексика,1,0,0,0,Ученик_680,заморожена,0,1.0,90
4671,681,16.01.2026,16:00,Северный,Английский,A1,Иванов,Грамматика,1,0,0,0,Ученик_681,заморожена,0,2.0,45
4672,681,19.01.2026,20:00,Северный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_681,активна,1,2.0,60
4673,681,27.01.2026,16:00,Северный,Программирование,C1,Иванов,Лексика,1,0,0,0,Ученик_681,заморожена,0,2.0,45
4674,681,02.02.2026,14:00,Северный,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_681,активна,1,2.0,90
4675,682,15.03.2025,11:00,Южный,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_682,активна,1,2.0,90
4676,682,20.03.2025,15:00,Южный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_682,активна,1,1.0,60
4677,682,03.04.2025,13:00,Южный,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_682,активна,1,1.5,90
4678,682,03.04.2025,12:00,Южный,Математика,C1,Иванов,Разговор,1,0,0,0,Ученик_682,заморожена,0,1.5,90
4679,682,13.04.2025,11:00,Южный,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_682,активна,1,1.5,45
4680,682,21.04.2025,10:00,Южный,Математика,B2,Петров,Разговор,1,0,0,0,Ученик_682,заморожена,0,2.0,45
4681,682,27.04.2025,16:00,Южный,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_682,активна,1,1.0,45
4682,683,08.03.2025,15:00,Основной,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_683,активна,1,2.0,60
4683,683,12.03.2025,10:00,Основной,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_683,активна,1,1.0,90
4684,683,15.03.2025,18:00,Основной,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_683,активна,1,1.0,90
4685,683,26.03.2025,16:00,Основной,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_683,активна,1,1.5,45
4686,683,30.03.2025,16:00,Основной,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_683,активна,1,1.0,90
4687,683,12.04.2025,14:00,Основной,Математика,B2,Сидорова,Грамматика,1,1,0,0,Ученик_683,активна,1,1.5,60
4688,683,16.04.2025,14:00,Основной,Программирование,B2,Петров,Лексика,1,1,0,0,Ученик_683,активна,1,1.0,90
4689,683,21.04.2025,9:00,Основной,Математика,A1,Иванов,Разговор,1,1,0,0,Ученик_683,активна,1,1.5,60
4690,683,30.04.2025,19:00,Основной,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_683,активна,1,1.0,45
4691,683,05.05.2025,12:00,Основной,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_683,активна,1,2.0,45
4692,684,26.06.2024,12:00,Основной,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_684,активна,1,1.5,45
