Дата,Время,Филиал,Программа,Группа,Преподаватель,Тема,Записано,Пришло,Пропусков всего,Пропусков по уваж. причине,Ученик,Статус записи в группу,Посещение,Продолж. ас/ч,Продолж. ак/ч
24.07.2025,18:00,Северный,Программирование,C1,Петров,Грамматика,1,1,0,0,Ученик_543,активна,1,1.5,60
02.09.2024,11:00,Южный,Английский,A1,Петров,Грамматика,1,0,0,0,Ученик_544,заморожена,0,2.0,90
10.09.2024,15:00,Южный,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_544,активна,1,1.5,90
15.09.2024,15:00,Южный,Программирование,B2,Иванов,Грамматика,1,1,0,0,Ученик_544,активна,1,1.5,60
21.09.2024,15:00,Южный,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_544,активна,1,1.0,45
01.02.2026,12:00,Северный,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_545,активна,1,2.0,45
07.02.2026,10:00,Северный,Английский,A1,Сидорова,Лексика,1,0,0,0,Ученик_545,заморожена,0,2.0,45
17.02.2026,17:00,Северный,Программирование,B2,Петров,Разговор,1,1,0,0,Ученик_545,активна,1,1.5,60
20.08.2025,13:00,Южный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_546,активна,1,1.0,60
23.08.2025,15:00,Южный,Программирование,B2,Петров,Лексика,1,1,0,0,Ученик_546,активна,1,1.5,90
01.09.2025,16:00,Южный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_546,активна,1,2.0,60
06.09.2025,14:00,Южный,Математика,B2,Петров,Разговор,1,1,0,0,Ученик_546,активна,1,1.5,45
15.09.2025,17:00,Южный,Программирование,C1,Петров,Разговор,1,1,0,0,Ученик_546,активна,1,2.0,90
25.09.2025,10:00,Южный,Математика,C1,Сидорова,Грамматика,1,1,0,0,Ученик_546,активна,1,1.5,90
02.10.2025,20:00,Южный,Английский,C1,Сидорова,Разговор,1,0,0,0,Ученик_546,заморожена,0,2.0,45
09.10.2025,15:00,Южный,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_546,активна,1,1.5,90
12.10.2025,15:00,Южный,Программирование,C1,Петров,Грамматика,1,1,0,0,Ученик_546,активна,1,1.5,90
22.10.2025,16:00,Южный,Программирование,B2,Иванов,Лексика,1,0,0,0,Ученик_546,заморожена,0,1.5,90
24.10.2025,9:00,Южный,Английский,C1,Петров,Грамматика,1,1,0,0,Ученик_546,активна,1,2.0,45
30.04.2024,20:00,Северный,Программирование,A1,Иванов,Грамматика,1,0,0,0,Ученик_547,заморожена,0,2.0,90
09.05.2024,11:00,Северный,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_547,активна,1,2.0,45
13.05.2024,20:00,Северный,Математика,A1,Петров,Разговор,1,0,0,0,Ученик_547,заморожена,0,1.5,60
18.05.2024,10:00,Северный,Математика,B2,Петров,Лексика,1,1,0,0,Ученик_547,активна,1,1.0,90
26.05.2024,19:00,Северный,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_547,активна,1,1.5,45
13.06.2024,14:00,Основной,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_548,активна,1,1.5,45
21.06.2024,16:00,Основной,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_548,активна,1,1.5,45
29.06.2024,9:00,Основной,Английский,B2,Сидорова,Лексика,1,0,0,0,Ученик_548,заморожена,0,1.0,60
02.07.2024,14:00,Основной,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_548,активна,1,2.0,45
11.07.2024,18:00,Основной,Программирование,C1,Сидорова,Лексика,1,1,0,0,Ученик_548,активна,1,1.0,45
07.08.2025,13:00,Южный,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_549,активна,1,1.0,60
17.08.2025,17:00,Южный,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_549,активна,1,2.0,90
20.08.2025,11:00,Южный,Математика,B2,Сидорова,Разговор,1,0,0,0,Ученик_549,заморожена,0,1.0,60
30.08.2025,13:00,Южный,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_549,активна,1,1.0,60
05.09.2025,12:00,Южный,Математика,B2,Петров,Разговор,1,1,0,0,Ученик_549,активна,1,1.0,60
14.09.2025,11:00,Южный,Математика,B2,Петров,Грамматика,1,0,0,0,Ученик_549,заморожена,0,1.5,90
17.09.2025,18:00,Южный,Программирование,A1,Сидорова,Лексика,1,1,0,0,Ученик_549,активна,1,1.0,60
21.09.2025,10:00,Южный,Математика,A1,Сидорова,Грамматика,1,0,0,0,Ученик_549,заморожена,0,1.0,60
16.05.2024,18:00,Северный,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_550,активна,1,2.0,90
25.05.2024,13:00,Северный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_550,активна,1,2.0,90
28.05.2024,18:00,Северный,Программирование,A1,Иванов,Лексика,1,0,0,0,Ученик_550,заморожена,0,1.0,90
04.06.2024,16:00,Северный,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_550,активна,1,2.0,60
27.07.2024,10:00,Южный,Математика,A1,Иванов,Разговор,1,1,0,0,Ученик_551,активна,1,1.0,60
31.07.2024,9:00,Южный,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_551,активна,1,2.0,60
06.08.2024,20:00,Южный,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_551,активна,1,1.5,45
18.08.2024,13:00,Южный,Английский,A1,Сидорова,Разговор,1,1,0,0,Ученик_551,активна,1,1.5,90
20.08.2024,11:00,Южный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_551,активна,1,1.0,60
28.08.2024,16:00,Южный,Математика,C1,Сидорова,Грамматика,1,1,0,0,Ученик_551,активна,1,1.5,45
24.09.2024,19:00,Южный,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_552,активна,1,2.0,60
25.09.2024,12:00,Южный,Английский,C1,Петров,Грамматика,1,1,0,0,Ученик_552,активна,1,1.0,45
01.10.2024,9:00,Южный,Программирование,B2,Иванов,Разговор,1,0,0,0,Ученик_552,заморожена,0,1.0,60
14.10.2024,16:00,Южный,Математика,B2,Петров,Лексика,1,0,0,0,Ученик_552,заморожена,0,1.5,90
21.10.2024,11:00,Южный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_552,активна,1,2.0,45
25.10.2024,15:00,Южный,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_552,активна,1,2.0,60
04.11.2024,19:00,Южный,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_552,активна,1,1.5,60
11.11.2024,14:00,Южный,Английский,B2,Петров,Лексика,1,0,0,0,Ученик_552,заморожена,0,1.0,60
13.11.2024,17:00,Южный,Математика,A1,Сидорова,Лексика,1,0,0,0,Ученик_552,заморожена,0,1.5,90
25.11.2024,18:00,Южный,Математика,C1,Петров,Лексика,1,1,0,0,Ученик_552,активна,1,1.5,45
01.10.2025,19:00,Основной,Английский,C1,Иванов,Лексика,1,0,0,0,Ученик_553,заморожена,0,2.0,60
10.10.2025,15:00,Основной,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_553,активна,1,2.0,45
16.10.2025,11:00,Основной,Английский,A1,Петров,Грамматика,1,1,0,0,Ученик_553,активна,1,2.0,60
27.10.2025,18:00,Основной,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_553,активна,1,1.5,90
30.03.2025,15:00,Основной,Математика,A1,Петров,Грамматика,1,1,0,0,Ученик_554,активна,1,1.5,45
10.04.2025,9:00,Основной,Английский,C1,Петров,Грамматика,1,1,0,0,Ученик_554,активна,1,2.0,45
14.04.2025,11:00,Основной,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_554,активна,1,1.0,45
21.04.2025,11:00,Основной,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_554,активна,1,1.0,45
30.04.2025,20:00,Основной,Программирование,C1,Петров,Разговор,1,1,0,0,Ученик_554,активна,1,1.5,45
06.05.2025,15:00,Основной,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_554,активна,1,1.5,45
09.05.2025,16:00,Основной,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_554,активна,1,1.5,60
07.05.2024,18:00,Северный,Английский,A1,Петров,Разговор,1,1,0,0,Ученик_555,активна,1,1.0,60
12.05.2024,15:00,Северный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_555,активна,1,2.0,45
21.05.2024,9:00,Северный,Программирование,C1,Сидорова,Лексика,1,0,0,0,Ученик_555,заморожена,0,1.0,90
28.05.2024,19:00,Северный,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_555,активна,1,2.0,60
03.06.2024,14:00,Северный,Программирование,B2,Иванов,Разговор,1,0,0,0,Ученик_555,заморожена,0,1.5,45
11.06.2024,11:00,Северный,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_555,активна,1,2.0,45
19.06.2024,13:00,Северный,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_555,активна,1,2.0,90
21.06.2024,9:00,Северный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_555,активна,1,1.0,45
29.06.2024,13:00,Северный,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_555,активна,1,1.0,60
04.07.2024,13:00,Северный,Программирование,C1,Сидорова,Лексика,1,0,0,0,Ученик_555,заморожена,0,1.0,90
09.01.2026,17:00,Основной,Математика,A1,Сидорова,Разговор,1,0,0,0,Ученик_556,заморожена,0,1.5,90
23.01.2026,18:00,Основной,Английский,B2,Петров,Разговор,1,0,0,0,Ученик_556,заморожена,0,1.5,45
26.01.2026,19:00,Основной,Программирование,C1,Петров,Грамматика,1,0,0,0,Ученик_556,заморожена,0,2.0,60
04.02.2026,10:00,Основной,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_556,активна,1,1.0,90
